STATE_CODE,STATE_CODE_EXP,SHRP_ID,IMP_DATE,IMP_TYPE,IMP_TYPE_EXP,CONSTRUCTION_NO,IMP_QUANTITY,IMP_THICKNESS,IMP_QUANTITY_UNITS,IMP_QUANTITY_UNITS_EXP
4,Arizona,1002,07-25-1996,51,Mill Off AC and Overlay with AC ,3,667,"88,9",2,Square Yards
4,Arizona,1003,10-01-1993,51,Mill Off AC and Overlay with AC ,4,667,"152,4",2,Square Yards
4,Arizona,1007,02-01-1995,51,Mill Off AC and Overlay with AC ,4,667,"114,3",2,Square Yards
4,Arizona,1015,01-01-1997,51,Mill Off AC and Overlay with AC ,2,667,"165,1",2,Square Yards
4,Arizona,1016,05-01-1998,51,Mill Off AC and Overlay with AC ,3,667,"127,0",2,Square Yards
4,Arizona,1022,01-10-1996,51,Mill Off AC and Overlay with AC ,3,667,"114,3",2,Square Yards
4,Arizona,1022,10-07-2015,51,Mill Off AC and Overlay with AC ,4,667,"139,7",2,Square Yards
4,Arizona,1024,04-01-1999,51,Mill Off AC and Overlay with AC ,8,667,"165,1",2,Square Yards
4,Arizona,1025,06-01-1999,51,Mill Off AC and Overlay with AC ,5,667,"114,3",2,Square Yards
4,Arizona,1062,10-07-2015,51,Mill Off AC and Overlay with AC ,7,667,"127,0",2,Square Yards
4,Arizona,1017,05-12-1997,51,Mill Off AC and Overlay with AC ,3,,"139,7",,
4,Arizona,1018,12-01-1997,51,Mill Off AC and Overlay with AC ,4,,"139,7",,
4,Arizona,1021,01-01-1997,51,Mill Off AC and Overlay with AC ,5,,"203,2",,
4,Arizona,1025,06-01-1999,51,Mill Off AC and Overlay with AC ,5,,,,
4,Arizona,1017,01-01-1989,12,Grinding Surface,2,,,,
4,Arizona,1018,01-01-1989,12,Grinding Surface,2,,,,
4,Arizona,1062,10-02-1992,12,Grinding Surface,4,,,,
4,Arizona,1062,09-01-1999,12,Grinding Surface,5,,,,
4,Arizona,1065,10-02-1992,12,Grinding Surface,5,,,,
4,Arizona,1065,09-01-1999,12,Grinding Surface,6,,,,
4,Arizona,1007,01-01-1990,11,AC Shoulder Replacement,3,,,,
4,Arizona,1036,09-17-1993,32,Sand Seal Coat,2,,,,
4,Arizona,1037,07-02-1993,32,Sand Seal Coat,2,,,,
4,Arizona,1021,01-02-2008,33,Slurry Seal Coat,6,,,,
4,Arizona,1001,01-01-1989,34,Fog Seal Coat,2,,,,
4,Arizona,1007,04-01-1989,34,Fog Seal Coat,2,,,,
4,Arizona,1024,02-03-1998,34,Fog Seal Coat,7,,,,
4,Arizona,1025,09-04-1996,34,Fog Seal Coat,4,,,,
4,Arizona,1006,10-01-1993,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,4,667,"152,4",2,Square Yards
4,Arizona,1003,01-01-1989,1,Crack Sealing,2,,,,
4,Arizona,1003,03-01-2015,1,Crack Sealing,6,,,,
4,Arizona,1006,03-01-2015,1,Crack Sealing,6,,,,
4,Arizona,1007,01-01-1990,1,Crack Sealing,3,,,,
4,Arizona,1016,01-02-1991,1,Crack Sealing,2,,,,
4,Arizona,1017,06-01-2012,1,Crack Sealing,4,,,,
4,Arizona,1018,06-01-2012,1,Crack Sealing,5,,,,
4,Arizona,1021,01-01-1990,1,Crack Sealing,2,,,,
4,Arizona,1021,05-01-1994,1,Crack Sealing,4,,,,
4,Arizona,1024,01-01-1990,1,Crack Sealing,3,,,,
4,Arizona,1024,03-17-1997,1,Crack Sealing,5,,,,
4,Arizona,1062,06-01-2012,1,Crack Sealing,6,,,,
4,Arizona,1003,10-01-1993,19,Asphalt Concrete Overlay,4,667,"12,7",2,Square Yards
4,Arizona,1006,10-01-1993,19,Asphalt Concrete Overlay,4,667,"76,2",2,Square Yards
4,Arizona,1007,02-01-1995,19,Asphalt Concrete Overlay,4,667,"88,9",2,Square Yards
4,Arizona,1015,01-01-1997,19,Asphalt Concrete Overlay,2,667,"12,7",2,Square Yards
4,Arizona,1034,07-01-2001,19,Asphalt Concrete Overlay,5,667,"25,4",2,Square Yards
4,Arizona,1062,10-02-1992,19,Asphalt Concrete Overlay,4,667,"25,4",2,Square Yards
4,Arizona,1062,09-01-1999,19,Asphalt Concrete Overlay,5,667,"12,7",2,Square Yards
4,Arizona,1065,10-02-1992,19,Asphalt Concrete Overlay,5,667,"20,3",2,Square Yards
4,Arizona,1065,09-01-1999,19,Asphalt Concrete Overlay,6,667,"12,7",2,Square Yards
4,Arizona,1018,12-01-1997,19,Asphalt Concrete Overlay,4,,"152,4",,
4,Arizona,1006,07-01-1992,22,Manual Premix Spot Patch (hand spreading and compacting with roller),3,,,,
4,Arizona,1002,01-01-1991,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
4,Arizona,1003,01-01-1989,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
4,Arizona,1003,01-01-2013,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",5,,,,
4,Arizona,1006,12-01-1991,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
4,Arizona,1006,01-01-2013,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",5,,,,
4,Arizona,1007,06-01-2003,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",5,,,,
4,Arizona,1018,01-01-1989,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
4,Arizona,1018,01-01-1991,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
4,Arizona,1021,01-01-1991,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
4,Arizona,1022,01-01-1991,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
4,Arizona,1024,01-01-1989,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
4,Arizona,1024,01-01-1990,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
4,Arizona,1024,07-01-1994,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",4,,,,
4,Arizona,1024,07-07-1997,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",6,,,,
4,Arizona,1025,01-01-1990,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
4,Arizona,1025,01-01-1991,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
4,Arizona,1025,06-01-2016,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",7,,,,
4,Arizona,1034,02-02-1998,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",4,,,,
4,Arizona,1062,01-01-1989,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
4,Arizona,1062,01-02-1991,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
4,Arizona,1065,01-01-1989,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
4,Arizona,1065,01-01-1990,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
4,Arizona,1065,01-01-1991,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",4,,,,
4,Arizona,1003,06-01-1992,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),3,,,,
4,Arizona,1025,06-01-2011,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),6,,,,
4,Arizona,1018,01-01-1991,28,"Surface Treatment, Single Layer",3,,,,
4,Arizona,1021,01-02-2008,28,"Surface Treatment, Single Layer",6,,,,
4,Arizona,1034,01-01-1990,28,"Surface Treatment, Single Layer",2,,,,
4,Arizona,1034,05-01-1996,28,"Surface Treatment, Single Layer",3,,,,
45,South Carolina,1025,09-02-1993,19,Asphalt Concrete Overlay,2,,"58,4",,
45,South Carolina,1011,05-15-1998,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
46,South Dakota,9187,08-06-1992,31,Aggregate Seal Coat,3,,,,
46,South Dakota,9197,08-22-1995,31,Aggregate Seal Coat,4,,,,
46,South Dakota,9197,07-01-2000,31,Aggregate Seal Coat,5,,,,
46,South Dakota,9197,06-01-2013,31,Aggregate Seal Coat,7,,,,
46,South Dakota,9187,06-19-1991,1,Crack Sealing,2,,,,
46,South Dakota,9197,10-22-1991,1,Crack Sealing,3,,,,
46,South Dakota,9197,09-01-2003,1,Crack Sealing,6,,,,
46,South Dakota,9197,09-13-1989,19,Asphalt Concrete Overlay,2,667,"55,9",2,Square Yards
46,South Dakota,9197,07-01-2000,19,Asphalt Concrete Overlay,5,667,"114,3",2,Square Yards
47,Tennessee,3101,09-05-1995,51,Mill Off AC and Overlay with AC ,2,,"71,1",,
47,Tennessee,3110,06-15-1989,51,Mill Off AC and Overlay with AC ,2,,"35,6",,
47,Tennessee,1029,09-01-2014,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,3,667,"33,0",2,Square Yards
47,Tennessee,2001,10-15-2014,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,6,667,"43,2",2,Square Yards
47,Tennessee,9025,09-05-1995,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,3,667,"12,7",2,Square Yards
47,Tennessee,1029,06-13-1998,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,2,,"55,9",,
47,Tennessee,1023,09-15-2001,1,Crack Sealing,4,,,,
47,Tennessee,3108,09-15-2001,1,Crack Sealing,4,,,,
47,Tennessee,9024,09-15-2002,1,Crack Sealing,3,,,,
47,Tennessee,1023,08-26-1994,19,Asphalt Concrete Overlay,3,667,"45,7",2,Square Yards
47,Tennessee,1028,08-15-1999,19,Asphalt Concrete Overlay,2,667,"88,9",2,Square Yards
47,Tennessee,2001,10-16-1991,19,Asphalt Concrete Overlay,2,667,"76,2",2,Square Yards
47,Tennessee,2001,09-15-2000,19,Asphalt Concrete Overlay,4,667,"83,8",2,Square Yards
47,Tennessee,3108,11-02-1989,19,Asphalt Concrete Overlay,2,667,"83,8",2,Square Yards
47,Tennessee,3109,06-26-1989,19,Asphalt Concrete Overlay,2,667,"45,7",2,Square Yards
47,Tennessee,9024,04-26-1995,19,Asphalt Concrete Overlay,2,667,"40,6",2,Square Yards
47,Tennessee,9025,09-05-1995,19,Asphalt Concrete Overlay,3,667,"71,1",2,Square Yards
47,Tennessee,1029,06-13-1998,19,Asphalt Concrete Overlay,2,,"30,5",,
47,Tennessee,2008,11-01-1989,19,Asphalt Concrete Overlay,2,,"38,1",,
47,Tennessee,2008,06-15-2001,19,Asphalt Concrete Overlay,3,,"33,0",,
47,Tennessee,2008,11-01-1989,22,Manual Premix Spot Patch (hand spreading and compacting with roller),2,,,,
47,Tennessee,9025,05-15-1994,23,Machine Premix Patch (placing premix with paver roller),2,,,,
47,Tennessee,1023,06-09-1990,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",2,,,,
47,Tennessee,2001,05-15-2000,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",3,,,,
47,Tennessee,3104,10-26-1989,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",2,,,,
47,Tennessee,1023,05-15-2004,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",5,,,,
47,Tennessee,2001,01-01-2011,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",5,,,,
47,Tennessee,3101,05-15-1998,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
47,Tennessee,3108,05-15-2001,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
47,Tennessee,3108,05-15-2004,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",5,,,,
48,Texas,1116,02-12-1992,51,Mill Off AC and Overlay with AC ,3,667,"50,8",2,Square Yards
48,Texas,2108,06-15-2003,51,Mill Off AC and Overlay with AC ,5,667,"50,8",2,Square Yards
48,Texas,3769,05-09-2003,51,Mill Off AC and Overlay with AC ,2,667,"50,8",2,Square Yards
48,Texas,1068,11-01-2000,12,Grinding Surface,5,,,,
48,Texas,1174,03-15-1995,12,Grinding Surface,2,,,,
48,Texas,2108,09-11-2012,12,Grinding Surface,6,,,,
48,Texas,3739,04-02-2001,12,Grinding Surface,4,,,,
48,Texas,9005,09-15-1998,31,Aggregate Seal Coat,2,,,,
48,Texas,1039,08-15-1996,31,Aggregate Seal Coat,6,,,,
48,Texas,1039,07-15-2001,31,Aggregate Seal Coat,7,,,,
48,Texas,1056,07-02-1988,31,Aggregate Seal Coat,2,,,,
48,Texas,1056,07-12-2000,31,Aggregate Seal Coat,3,,,,
48,Texas,1065,08-23-1995,31,Aggregate Seal Coat,2,,,,
48,Texas,1068,07-28-1999,31,Aggregate Seal Coat,4,,,,
48,Texas,1068,11-01-2000,31,Aggregate Seal Coat,5,,,,
48,Texas,1076,06-14-1999,31,Aggregate Seal Coat,3,,,,
48,Texas,1076,07-23-2007,31,Aggregate Seal Coat,4,,,,
48,Texas,1087,06-15-2004,31,Aggregate Seal Coat,3,,,,
48,Texas,1092,08-28-1991,31,Aggregate Seal Coat,3,,,,
48,Texas,1092,07-15-1995,31,Aggregate Seal Coat,4,,,,
48,Texas,1094,09-15-1998,31,Aggregate Seal Coat,2,,,,
48,Texas,1096,07-02-1996,31,Aggregate Seal Coat,2,,,,
48,Texas,1096,05-30-2001,31,Aggregate Seal Coat,3,,,,
48,Texas,1109,10-07-1996,31,Aggregate Seal Coat,2,,,,
48,Texas,1109,08-14-1997,31,Aggregate Seal Coat,3,,,,
48,Texas,1111,06-15-2011,31,Aggregate Seal Coat,3,,,,
48,Texas,1113,06-08-1992,31,Aggregate Seal Coat,2,,,,
48,Texas,1122,07-19-2002,31,Aggregate Seal Coat,2,,,,
48,Texas,1130,07-22-1994,31,Aggregate Seal Coat,4,,,,
48,Texas,1168,04-15-2002,31,Aggregate Seal Coat,3,,,,
48,Texas,1169,08-20-2003,31,Aggregate Seal Coat,3,,,,
48,Texas,2108,09-14-2012,31,Aggregate Seal Coat,6,,,,
48,Texas,2133,08-03-2000,31,Aggregate Seal Coat,2,,,,
48,Texas,2172,02-26-1991,31,Aggregate Seal Coat,3,,,,
48,Texas,2172,07-13-1994,31,Aggregate Seal Coat,4,,,,
48,Texas,2176,07-02-1997,31,Aggregate Seal Coat,2,,,,
48,Texas,2176,06-15-2010,31,Aggregate Seal Coat,4,,,,
48,Texas,3669,06-11-2003,31,Aggregate Seal Coat,4,,,,
48,Texas,3669,08-03-2011,31,Aggregate Seal Coat,5,,,,
48,Texas,3729,04-10-1999,31,Aggregate Seal Coat,2,,,,
48,Texas,3739,09-26-1994,31,Aggregate Seal Coat,2,,,,
48,Texas,3835,04-25-2000,31,Aggregate Seal Coat,3,,,,
48,Texas,3855,09-15-2006,31,Aggregate Seal Coat,4,,,,
48,Texas,3865,07-08-2003,31,Aggregate Seal Coat,3,,,,
48,Texas,1039,11-06-1989,33,Slurry Seal Coat,2,,,,
48,Texas,1039,11-04-2002,33,Slurry Seal Coat,8,,,,
48,Texas,1087,08-28-1997,33,Slurry Seal Coat,2,,,,
48,Texas,1123,09-01-1988,33,Slurry Seal Coat,2,,,,
48,Texas,1169,05-15-2000,33,Slurry Seal Coat,2,,,,
48,Texas,1068,10-15-1992,34,Fog Seal Coat,2,,,,
48,Texas,1068,08-16-2004,34,Fog Seal Coat,6,,,,
48,Texas,1077,11-17-1992,34,Fog Seal Coat,2,,,,
48,Texas,3739,02-07-1995,34,Fog Seal Coat,3,,,,
48,Texas,9005,09-15-2004,1,Crack Sealing,3,,,,
48,Texas,0001,03-06-1997,1,Crack Sealing,2,,,,
48,Texas,0001,09-15-2006,1,Crack Sealing,5,,,,
48,Texas,1047,12-01-1988,1,Crack Sealing,2,,,,
48,Texas,1047,01-22-1998,1,Crack Sealing,4,,,,
48,Texas,1047,02-11-1998,1,Crack Sealing,5,,,,
48,Texas,1069,09-14-1990,1,Crack Sealing,2,,,,
48,Texas,1070,09-15-1999,1,Crack Sealing,5,,,,
48,Texas,1092,09-15-2002,1,Crack Sealing,6,,,,
48,Texas,1178,04-01-1991,1,Crack Sealing,2,,,,
48,Texas,1183,01-31-1992,1,Crack Sealing,4,,,,
48,Texas,2108,09-15-2000,1,Crack Sealing,4,,,,
48,Texas,2172,08-09-1990,1,Crack Sealing,2,,,,
48,Texas,3579,06-15-1992,1,Crack Sealing,2,,,,
48,Texas,3835,09-14-1992,1,Crack Sealing,2,,,,
48,Texas,9005,09-22-1998,19,Asphalt Concrete Overlay,2,667,"40,6",2,Square Yards
48,Texas,1068,11-01-2000,19,Asphalt Concrete Overlay,5,667,"38,1",2,Square Yards
48,Texas,1087,07-15-2011,19,Asphalt Concrete Overlay,4,667,"20,3",2,Square Yards
48,Texas,1092,09-15-1998,19,Asphalt Concrete Overlay,5,667,"40,6",2,Square Yards
48,Texas,1092,05-15-2010,19,Asphalt Concrete Overlay,7,667,"12,7",2,Square Yards
48,Texas,1093,09-15-1988,19,Asphalt Concrete Overlay,2,667,"25,4",2,Square Yards
48,Texas,1096,06-15-2001,19,Asphalt Concrete Overlay,3,667,"50,8",2,Square Yards
48,Texas,1111,08-16-1999,19,Asphalt Concrete Overlay,2,667,"40,6",2,Square Yards
48,Texas,1113,08-02-1992,19,Asphalt Concrete Overlay,2,667,"94,0",2,Square Yards
48,Texas,1116,10-18-1990,19,Asphalt Concrete Overlay,2,667,"83,8",2,Square Yards
48,Texas,1119,08-03-1989,19,Asphalt Concrete Overlay,2,667,"38,1",2,Square Yards
48,Texas,1130,10-22-1992,19,Asphalt Concrete Overlay,3,667,"25,4",2,Square Yards
48,Texas,2108,09-21-2012,19,Asphalt Concrete Overlay,6,667,"38,1",2,Square Yards
48,Texas,2176,02-22-2001,19,Asphalt Concrete Overlay,3,667,"38,1",2,Square Yards
48,Texas,3669,09-15-2000,19,Asphalt Concrete Overlay,3,667,"38,1",2,Square Yards
48,Texas,3729,09-15-1999,19,Asphalt Concrete Overlay,3,667,"38,1",2,Square Yards
48,Texas,3835,05-10-2000,19,Asphalt Concrete Overlay,3,667,"104,1",2,Square Yards
48,Texas,3835,06-24-2000,19,Asphalt Concrete Overlay,3,667,"50,8",2,Square Yards
48,Texas,3855,12-15-1998,19,Asphalt Concrete Overlay,3,667,"38,1",2,Square Yards
48,Texas,3865,05-18-2001,19,Asphalt Concrete Overlay,2,722,"38,1",2,Square Yards
48,Texas,3875,06-27-1991,19,Asphalt Concrete Overlay,2,667,"25,4",2,Square Yards
48,Texas,1039,10-13-1996,19,Asphalt Concrete Overlay,6,,"63,5",,
48,Texas,1077,10-15-1997,21,Mechanical Premix Patch (using motor grader and roller),3,,,,
48,Texas,1092,01-02-1988,21,Mechanical Premix Patch (using motor grader and roller),2,,,,
48,Texas,3875,05-15-1998,21,Mechanical Premix Patch (using motor grader and roller),3,,,,
48,Texas,1050,06-15-1996,22,Manual Premix Spot Patch (hand spreading and compacting with roller),2,,,,
48,Texas,1069,01-15-2002,22,Manual Premix Spot Patch (hand spreading and compacting with roller),3,,,,
48,Texas,1069,03-15-2003,22,Manual Premix Spot Patch (hand spreading and compacting with roller),4,,,,
48,Texas,1181,06-15-1999,22,Manual Premix Spot Patch (hand spreading and compacting with roller),2,,,,
48,Texas,3739,04-02-2001,22,Manual Premix Spot Patch (hand spreading and compacting with roller),4,,,,
48,Texas,1068,08-14-1993,36,Tack Coat,3,,,,
48,Texas,3855,07-01-1998,27,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),2,,,,
48,Texas,0001,08-31-2004,23,Machine Premix Patch (placing premix with paver roller),4,,,,
48,Texas,1093,05-15-1996,23,Machine Premix Patch (placing premix with paver roller),3,,,,
48,Texas,3669,11-22-1995,23,Machine Premix Patch (placing premix with paver roller),2,,,,
48,Texas,2108,09-07-2012,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",6,,,,
48,Texas,3749,11-28-1995,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",2,,,,
48,Texas,0001,05-15-2002,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
48,Texas,1039,05-15-1992,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
48,Texas,1039,05-15-1994,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",4,,,,
48,Texas,1039,09-15-1995,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",5,,,,
48,Texas,1047,05-15-1996,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
48,Texas,1047,05-15-1998,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",6,,,,
48,Texas,1048,05-15-1995,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
48,Texas,1048,05-15-1996,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
48,Texas,1070,05-15-1992,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
48,Texas,1070,05-15-1997,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
48,Texas,1070,05-15-1999,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",4,,,,
48,Texas,1070,05-15-2002,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",6,,,,
48,Texas,1076,05-15-1997,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
48,Texas,1109,05-15-2000,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",4,,,,
48,Texas,1116,05-15-1998,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",4,,,,
48,Texas,1130,05-15-1991,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
48,Texas,1168,05-15-1998,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
48,Texas,1168,05-15-2004,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",4,,,,
48,Texas,2108,08-01-1995,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
48,Texas,1039,09-19-1989,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),2,,,,
48,Texas,1183,12-12-1990,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),2,,,,
48,Texas,1183,09-19-1991,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),3,,,,
48,Texas,1183,03-06-1992,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),4,,,,
48,Texas,2108,06-22-1994,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),2,,,,
48,Texas,2172,01-18-1995,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),5,,,,
48,Texas,3679,04-24-1995,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),2,,,,
48,Texas,3679,06-05-1995,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),3,,,,
48,Texas,3689,05-10-1994,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),2,,,,
48,Texas,3689,06-05-1995,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),3,,,,
48,Texas,3689,05-28-1998,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),4,,,,
48,Texas,1093,09-15-1988,28,"Surface Treatment, Single Layer",2,,,,
49,Utah,1001,08-01-2014,29,"Surface Treatment, Double Layer ",5,,,,
49,Utah,1001,09-04-1996,31,Aggregate Seal Coat,2,,,,
49,Utah,1001,08-01-2003,31,Aggregate Seal Coat,3,,,,
49,Utah,1017,08-21-1988,31,Aggregate Seal Coat,2,,,,
49,Utah,1001,06-01-2013,1,Crack Sealing,4,,,,
49,Utah,1017,04-15-2001,1,Crack Sealing,3,,,,
49,Utah,1008,06-14-1990,19,Asphalt Concrete Overlay,2,667,"25,4",2,Square Yards
50,Vermont,1683,05-01-2012,43,Hot-Mix Recycled Asphalt Concrete Overlay,4,667,"50,8",2,Square Yards
50,Vermont,1004,07-15-2001,51,Mill Off AC and Overlay with AC ,4,667,"66,0",2,Square Yards
50,Vermont,1004,07-15-2001,10,AC Shoulder Restoration,4,444,"66,0",2,Square Yards
50,Vermont,1004,06-01-2014,10,AC Shoulder Restoration,6,444,,2,Square Yards
50,Vermont,1683,09-24-1991,10,AC Shoulder Restoration,2,556,"101,6",2,Square Yards
50,Vermont,1683,05-01-2012,10,AC Shoulder Restoration,4,556,"50,8",2,Square Yards
50,Vermont,1004,06-01-2014,31,Aggregate Seal Coat,6,,,,
50,Vermont,1004,10-07-1998,1,Crack Sealing,2,,,,
50,Vermont,1004,10-01-2005,1,Crack Sealing,5,,,,
50,Vermont,1681,07-29-1999,1,Crack Sealing,3,,,,
50,Vermont,1683,07-29-1999,1,Crack Sealing,3,,,,
50,Vermont,1681,09-09-1991,19,Asphalt Concrete Overlay,2,667,"101,6",2,Square Yards
50,Vermont,1683,09-24-1991,19,Asphalt Concrete Overlay,2,667,"101,6",2,Square Yards
50,Vermont,1004,05-01-2001,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",3,,,,
50,Vermont,1683,05-01-2012,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",4,,,,
50,Vermont,1004,06-01-2014,28,"Surface Treatment, Single Layer",6,,,,
12,Florida,3997,02-07-1995,43,Hot-Mix Recycled Asphalt Concrete Overlay,2,667,"63,5",2,Square Yards
12,Florida,4096,06-10-2003,43,Hot-Mix Recycled Asphalt Concrete Overlay,2,667,"50,8",2,Square Yards
12,Florida,1030,06-15-1993,11,AC Shoulder Replacement,2,222,,2,Square Yards
12,Florida,1370,08-01-1996,11,AC Shoulder Replacement,2,222,,2,Square Yards
12,Florida,3997,02-07-1995,11,AC Shoulder Replacement,2,222,,2,Square Yards
12,Florida,4096,02-21-2003,11,AC Shoulder Replacement,2,222,,2,Square Yards
12,Florida,4100,08-29-2002,11,AC Shoulder Replacement,2,292,"50,8",2,Square Yards
12,Florida,4135,02-16-1992,11,AC Shoulder Replacement,2,222,,2,Square Yards
12,Florida,4136,02-16-1992,11,AC Shoulder Replacement,2,222,,2,Square Yards
12,Florida,4137,02-16-1992,11,AC Shoulder Replacement,2,222,,2,Square Yards
12,Florida,1030,07-24-2014,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,3,667,"50,8",2,Square Yards
12,Florida,1370,08-16-2000,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,5,667,"30,5",2,Square Yards
12,Florida,4100,08-29-2002,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,2,667,"33,0",2,Square Yards
12,Florida,4100,08-12-2012,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,3,667,"38,1",2,Square Yards
12,Florida,4106,11-15-2003,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,2,667,"58,4",2,Square Yards
12,Florida,1370,08-16-2000,19,Asphalt Concrete Overlay,5,667,"15,2",2,Square Yards
12,Florida,3997,02-07-1995,19,Asphalt Concrete Overlay,2,667,"12,7",2,Square Yards
12,Florida,4096,02-21-2003,19,Asphalt Concrete Overlay,2,667,"12,7",2,Square Yards
12,Florida,4096,10-06-2003,19,Asphalt Concrete Overlay,2,667,"38,1",2,Square Yards
12,Florida,4100,08-29-2002,19,Asphalt Concrete Overlay,2,667,"50,8",2,Square Yards
12,Florida,4100,08-12-2012,19,Asphalt Concrete Overlay,3,667,"25,4",2,Square Yards
12,Florida,4101,08-02-1991,19,Asphalt Concrete Overlay,2,,"114,3",,
12,Florida,4135,02-16-1992,19,Asphalt Concrete Overlay,2,,"61,0",,
12,Florida,4136,02-16-1992,19,Asphalt Concrete Overlay,2,,"63,5",,
12,Florida,4137,02-16-1992,19,Asphalt Concrete Overlay,2,,"66,0",,
12,Florida,1370,08-01-1996,22,Manual Premix Spot Patch (hand spreading and compacting with roller),2,,,,
12,Florida,4154,01-01-1991,22,Manual Premix Spot Patch (hand spreading and compacting with roller),3,,,,
