VISIT_DATE,STATE_CODE,STATE_CODE_EXP,SHRP_ID,VISIT_NO,RUN_NUMBER,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,IRI_CENTER_LANE,MRI,CONSTRUCTION_NO
06/11/1990,12,Florida,4108,12410801,4,0.610000014305115,0.754000008106232,,0.681999981403351,1
06/15/1992,12,Florida,4108,12410802,5,0.679000020027161,0.787999987602234,,0.732999980449677,1
05/23/1994,12,Florida,4103,12410303,1,0.65200001001358,0.616999983787537,,0.63400000333786,1
04/23/1996,28,Mississippi,1016,28101610,4,1.10399997234344,1.1360000371933,,1.12000000476837,1
01/25/1994,28,Mississippi,1016,28101607,3,1.10800004005432,1.06599998474121,,1.08700001239777,1
06/15/1992,12,Florida,4108,12410802,4,0.675999999046326,0.78600001335144,,0.731000006198883,1
07/06/1990,12,Florida,1060,12106001,6,0.610000014305115,0.663999974727631,,0.637000024318695,1
06/19/1992,12,Florida,1060,12106002,3,0.625,0.703000009059906,,0.663999974727631,1
05/24/1994,12,Florida,3995,12399504,5,0.888000011444092,1.03299999237061,,0.959999978542328,1
06/12/1992,12,Florida,4097,12409702,5,0.652999997138977,0.773000001907349,,0.712999999523163,1
06/12/1990,12,Florida,4097,12409701,2,0.660000026226044,0.74099999666214,,0.699999988079071,1
06/15/1992,12,Florida,4108,12410802,1,0.680000007152557,0.805000007152557,,0.741999983787537,1
07/24/1992,45,South Carolina,1024,45102403,9,1.45500004291534,1.27499997615814,,1.36500000953674,1
03/27/1996,45,South Carolina,1024,45102407,4,1.46399998664856,1.48199999332428,,1.47300004959106,1
03/23/1993,40,Oklahoma,1015,40101503,5,1.36699998378754,1.76999998092651,,1.56900000572205,1
08/30/1991,40,Oklahoma,1017,40101702,3,1.57599997520447,1.40199995040894,,1.4889999628067,1
08/27/1992,47,Tennessee,3075,47307503,2,1.57000005245209,2.02500009536743,,1.79700005054474,1
08/02/1990,45,South Carolina,1008,45100801,7,1.25499999523163,1.5349999666214,,1.39499998092651,1
10/23/1992,45,South Carolina,1024,45102404,1,1.42700004577637,1.34500002861023,,1.3860000371933,1
09/06/1990,40,Oklahoma,1015,40101501,2,1.30400002002716,1.71800005435944,,1.5110000371933,1
03/27/1996,45,South Carolina,1024,45102407,5,1.46800005435944,1.46599996089935,,1.46700000762939,1
05/16/1990,47,Tennessee,3075,47307501,8,1.56500005722046,2.13100004196167,,1.84800004959106,1
06/17/1991,47,Tennessee,3075,47307502,5,1.57700002193451,2.14599990844727,,1.86199998855591,1
02/19/1992,28,Mississippi,1016,28101602,1,1.1360000371933,1.06900000572205,,1.10300004482269,1
02/17/1992,28,Mississippi,3083,28308302,3,1.567999958992,1.37699997425079,,1.47300004959106,1
01/12/1993,28,Mississippi,1016,28101606,2,1.0440000295639,1.02600002288818,,1.0349999666214,1
10/18/1996,28,Mississippi,1016,28101613,6,0.99099999666214,1.09300005435944,,1.04200005531311,1
08/08/1995,28,Mississippi,3082,28308204,1,1.14900004863739,1.40900003910065,,1.27900004386902,1
11/15/1990,28,Mississippi,3082,28308201,6,1.06500005722046,1.03799998760223,,1.05200004577637,1
06/16/1992,12,Florida,3996,12399602,5,1.3309999704361,0.938000023365021,,1.13499999046326,1
08/31/1994,12,Florida,3996,12399603,1,1.26699995994568,0.902000010013581,,1.08399999141693,1
06/19/1992,12,Florida,3995,12399502,3,0.935000002384186,1.04799997806549,,0.991999983787537,1
07/06/1990,12,Florida,4099,12409901,7,0.685000002384186,1.05400002002716,,0.870000004768372,1
08/10/1995,28,Mississippi,3083,28308304,9,1.71000003814697,1.72399997711182,,1.71700000762939,1
02/18/1992,28,Mississippi,3082,28308202,4,1.11500000953674,1.11199998855591,,1.11300003528595,1
10/16/1990,35,New Mexico,1022,35102201,3,0.725000023841858,0.639999985694885,,0.683000028133392,1
01/15/1993,45,South Carolina,1024,45102405,2,1.40499997138977,1.35000002384186,,1.37800002098084,1
09/22/1994,5,Arkansas,3048,05304804,1,1.92700004577637,1.47099995613098,,1.69900000095367,1
11/16/1990,5,Arkansas,3048,05304801,3,2.13199996948242,1.16400003433228,,1.64800000190735,1
12/19/1995,1,Alabama,4125,01412505,7,1.07200002670288,1.12800002098084,,1.10000002384186,1
12/19/1995,1,Alabama,4125,01412505,8,1.07599997520447,1.12300002574921,,1.10000002384186,1
05/21/1997,35,New Mexico,1022,35102205,1,0.904999971389771,0.797999978065491,,0.851999998092651,1
05/11/1999,1,Alabama,4126,01412605,2,1.05200004577637,0.944999992847443,,0.998000025749206,1
10/18/1990,35,New Mexico,1112,35111201,8,0.685999989509583,0.797999978065491,,0.741999983787537,1
11/17/1992,35,New Mexico,1112,35111203,4,0.735000014305115,0.853999972343445,,0.794000029563904,1
10/16/1990,35,New Mexico,2006,35200601,5,1.39499998092651,1.42499995231628,,1.4099999666214,1
12/02/1993,35,New Mexico,1022,35102203,1,0.841000020503998,0.690999984741211,,0.765999972820282,1
03/27/1996,45,South Carolina,1024,45102407,1,1.48399996757507,1.43900001049042,,1.46200001239777,1
10/23/1992,45,South Carolina,1024,45102404,2,1.43700003623962,1.32200002670288,,1.37899994850159,1
06/12/1990,12,Florida,4097,12409701,3,0.66100001335144,0.739000022411346,,0.699999988079071,1
07/06/1990,12,Florida,4103,12410301,4,0.652999997138977,0.657000005245209,,0.654999971389771,1
12/04/1990,28,Mississippi,3083,28308301,2,1.5900000333786,1.31900000572205,,1.45500004291534,1
01/28/1994,28,Mississippi,3083,28308303,3,1.48500001430511,1.27600002288818,,1.38100004196167,1
05/11/1999,1,Alabama,4126,01412605,3,1.07599997520447,0.967000007629394,,1.02100002765656,1
11/15/1990,28,Mississippi,1016,28101601,6,1.11800003051758,1.02300000190735,,1.07000005245209,1
10/27/1995,28,Mississippi,1016,28101608,4,1.08700001239777,1.11000001430511,,1.09899997711182,1
03/23/1993,40,Oklahoma,1015,40101503,4,1.37699997425079,1.82599997520447,,1.60199999809265,1
02/19/1992,28,Mississippi,1016,28101602,5,1.13800001144409,1.06599998474121,,1.10199999809265,1
10/21/1992,28,Mississippi,1016,28101605,1,1.06200003623962,1.05599999427795,,1.05900001525879,1
08/10/1995,28,Mississippi,3083,28308304,2,1.63999998569489,1.74300003051758,,1.69200003147125,1
11/15/1990,28,Mississippi,3082,28308201,2,1.05299997329712,1.03199994564056,,1.04299998283386,1
12/04/1990,28,Mississippi,3083,28308301,1,1.60399997234344,1.32000005245209,,1.46200001239777,1
11/20/1991,35,New Mexico,2006,35200602,2,1.2849999666214,1.53799998760223,,1.41199994087219,1
04/20/1990,48,Texas,1049,48104901,4,0.833000004291534,1.41700005531311,,1.125,1
06/27/1995,48,Texas,1060,48106010,1,1.31599998474121,1.57099997997284,,1.442999958992,1
12/15/1993,48,Texas,1060,48106004,5,1.31599998474121,1.4190000295639,,1.36800003051758,1
01/23/1992,48,Texas,1049,48104902,4,1.09899997711182,1.50399994850159,,1.30200004577637,1
10/25/1994,48,Texas,1060,48106007,2,1.30599999427795,1.48199999332428,,1.39400005340576,1
04/20/1995,48,Texas,1060,48106009,2,1.34300005435944,1.55200004577637,,1.44700002670288,1
12/15/1993,48,Texas,1060,48106004,1,1.31900000572205,1.42200005054474,,1.37100005149841,1
12/04/1990,28,Mississippi,3083,28308301,3,1.59700000286102,1.33200001716614,,1.46399998664856,1
02/18/1992,28,Mississippi,3082,28308202,2,1.09200000762939,1.125,,1.10899996757507,1
11/15/1990,28,Mississippi,3082,28308201,7,1.05200004577637,1.02300000190735,,1.03699994087219,1
08/10/1995,28,Mississippi,3083,28308304,7,1.69000005722046,1.72800004482269,,1.70899999141693,1
07/24/1992,45,South Carolina,1024,45102403,4,1.43799996376038,1.25399994850159,,1.34599995613098,1
10/02/1990,40,Oklahoma,4165,40416501,2,1.94099998474121,2.07299995422363,,2.00699996948242,1
11/20/1991,35,New Mexico,1022,35102202,1,0.769999980926514,0.721000015735626,,0.745999991893768,1
06/20/1995,35,New Mexico,1112,35111208,3,0.753000020980835,0.890999972820282,,0.822000026702881,1
12/02/1993,35,New Mexico,1022,35102203,4,0.83899998664856,0.718999981880188,,0.778999984264374,1
10/16/1990,35,New Mexico,2006,35200601,3,1.41299998760223,1.41999995708466,,1.41600000858307,1
04/09/1994,45,South Carolina,1024,45102406,2,1.52199995517731,1.34099996089935,,1.43099999427795,1
08/07/1990,13,Georgia,4111,13411101,7,0.658999979496002,0.759999990463257,,0.709999978542328,1
06/20/1990,12,Florida,4105,12410501,5,0.648999989032745,0.98199999332428,,0.814999997615814,1
06/18/1992,12,Florida,4103,12410302,2,0.637000024318695,0.638000011444092,,0.638000011444092,1
04/20/1990,48,Texas,1049,48104901,1,0.865000009536743,1.37199997901917,,1.11899995803833,1
01/23/1992,48,Texas,1049,48104902,1,0.99099999666214,1.5,,1.24600005149841,1
05/28/1993,48,Texas,1049,48104903,1,1.16199994087219,1.53699994087219,,1.34899997711182,1
02/20/1995,48,Texas,1049,48104905,1,1.27400004863739,1.56599998474121,,1.41999995708466,1
01/25/1991,40,Oklahoma,1017,40101701,4,1.61500000953674,1.17499995231628,,1.39499998092651,1
10/23/1992,45,South Carolina,1024,45102404,3,1.43700003623962,1.32000005245209,,1.37800002098084,1
01/15/1993,45,South Carolina,1024,45102405,3,1.39699995517731,1.36500000953674,,1.38100004196167,1
10/18/1996,28,Mississippi,1016,28101613,1,1.00800001621246,1.08200001716614,,1.04499995708466,1
10/21/1992,28,Mississippi,1016,28101605,5,1.03699994087219,1.05799996852875,,1.04700005054474,1
08/30/1991,40,Oklahoma,1017,40101702,1,1.74100005626678,1.30200004577637,,1.52199995517731,1
09/16/1993,40,Oklahoma,1017,40101703,1,1.60899996757507,1.49899995326996,,1.55400002002716,1
06/17/1991,47,Tennessee,3075,47307502,1,1.58800005912781,2.16199994087219,,1.875,1
06/09/1994,47,Tennessee,3075,47307504,2,2.0550000667572,2.04299998283386,,2.04900002479553,1
05/16/1990,47,Tennessee,3075,47307501,5,1.56599998474121,2.12899994850159,,1.84700000286102,1
07/31/1990,45,South Carolina,1024,45102401,5,1.41499996185303,1.34700000286102,,1.38100004196167,1
10/23/1992,45,South Carolina,1024,45102404,4,1.44599997997284,1.34399998188019,,1.39499998092651,1
07/31/1990,45,South Carolina,1024,45102401,4,1.41299998760223,1.36099994182587,,1.38699996471405,1
04/30/1992,45,South Carolina,1024,45102402,4,1.55499994754791,1.48399996757507,,1.51900005340576,1
05/21/1992,45,South Carolina,1008,45100802,4,1.60199999809265,1.71200001239777,,1.65699994564056,1
08/27/1991,40,Oklahoma,4165,40416502,2,2.07299995422363,2.06399989128113,,2.06900000572205,1
09/21/1993,40,Oklahoma,4165,40416503,2,1.94400000572205,2.07500004768372,,2.00999999046326,1
08/27/1991,40,Oklahoma,4165,40416502,1,2.1010000705719,2.05599999427795,,2.0789999961853,1
04/19/1994,40,Oklahoma,4165,40416504,2,1.90600001811981,2.16799998283386,,2.03699994087219,1
01/12/1995,40,Oklahoma,4165,40416507,5,1.817999958992,2.08899998664856,,1.95299994945526,1
10/14/1994,35,New Mexico,1112,35111205,1,0.735000014305115,0.948000013828278,,0.841000020503998,1
07/08/1994,35,New Mexico,1112,35111204,1,0.795000016689301,0.874000012874603,,0.833999991416931,1
08/17/1992,28,Mississippi,1016,28101604,1,1.06500005722046,1.04700005054474,,1.05599999427795,1
08/08/1996,28,Mississippi,1016,28101612,4,1.06400001049042,1.09899997711182,,1.08200001716614,1
01/25/1994,28,Mississippi,1016,28101607,2,1.03100001811981,1.08500003814697,,1.05799996852875,1
08/10/1995,28,Mississippi,3083,28308304,3,1.66100001335144,1.77300000190735,,1.71700000762939,1
09/21/1993,40,Oklahoma,4165,40416503,5,1.94599997997284,2.10500001907349,,2.02600002288818,1
07/06/1990,12,Florida,1060,12106001,8,0.596000015735626,0.666999995708466,,0.630999982357025,1
07/06/1990,12,Florida,1060,12106001,2,0.606000006198883,0.675999999046326,,0.640999972820282,1
07/02/1990,12,Florida,3996,12399601,3,1.15100002288818,0.944000005722046,,1.04799997806549,1
09/06/1994,12,Florida,4107,12410703,3,1.13999998569489,1.14600002765656,,1.14300000667572,1
07/02/1990,12,Florida,3996,12399601,7,1.21599996089935,0.981000006198883,,1.09800004959106,1
06/16/1992,12,Florida,3996,12399602,4,1.30400002002716,0.96399998664856,,1.13399994373322,1
05/24/1994,12,Florida,1060,12106003,4,0.620000004768372,0.639999985694885,,0.629999995231628,1
08/31/1994,12,Florida,3996,12399603,5,1.25600004196167,0.899999976158142,,1.07799994945526,1
06/20/1990,12,Florida,4105,12410501,1,0.660000026226044,0.975000023841858,,0.816999971866608,1
05/23/1994,12,Florida,4103,12410303,2,0.621999979019165,0.591000020503998,,0.606000006198883,1
07/12/1990,12,Florida,4107,12410701,4,1.12399995326996,1.20000004768372,,1.16199994087219,1
01/08/1996,28,Mississippi,1016,28101609,5,1.06299996376038,1.12800002098084,,1.09500002861023,1
04/23/1996,28,Mississippi,1016,28101610,5,1.0809999704361,1.16799998283386,,1.12399995326996,1
03/23/1993,40,Oklahoma,1015,40101503,3,1.41499996185303,1.7940000295639,,1.60500001907349,1
01/12/1995,40,Oklahoma,4165,40416507,4,1.75699996948242,2.13599991798401,,1.94599997997284,1
10/18/1994,40,Oklahoma,4165,40416506,2,1.75399994850159,2.26300001144409,,2.00799989700317,1
08/27/1992,47,Tennessee,3075,47307503,5,1.54200005531311,2.05699992179871,,1.79999995231628,1
04/30/1996,47,Tennessee,3075,47307505,1,1.57099997997284,2.17499995231628,,1.87300002574921,1
07/11/1994,40,Oklahoma,4165,40416505,3,1.89699995517731,2.1710000038147,,2.03399991989136,1
10/18/1994,40,Oklahoma,4165,40416506,4,1.76600003242493,2.2260000705719,,1.99600005149841,1
06/21/1995,40,Oklahoma,4165,40416509,2,1.76900005340576,2.23300004005432,,2.00099992752075,1
04/19/1994,40,Oklahoma,4165,40416504,1,1.95700001716614,2.19799995422363,,2.07699990272522,1
01/12/1995,40,Oklahoma,4165,40416507,2,1.76600003242493,2.16899991035461,,1.96800005435944,1
02/09/1998,12,Florida,1060,12106004,2,0.726000010967255,0.741999983787537,,0.734000027179718,1
06/01/1992,12,Florida,4105,12410502,2,0.749000012874603,0.953000009059906,,0.851000010967255,1
06/18/1992,12,Florida,4103,12410302,1,0.666000008583069,0.647000014781952,,0.656000018119812,1
03/15/1996,48,Texas,1049,48104906,1,1.68799996376038,3.48099994659424,,2.58400011062622,1
06/27/1995,48,Texas,1060,48106010,4,1.2940000295639,1.54999995231628,,1.42200005054474,1
05/22/1992,13,Georgia,4111,13411102,5,0.680000007152557,0.772000014781952,,0.726000010967255,1
07/09/1990,12,Florida,3995,12399501,9,0.922999978065491,1.08700001239777,,1.00499999523163,1
07/06/1990,12,Florida,4099,12409901,8,0.670000016689301,1.07299995422363,,0.870999991893768,1
05/21/1997,35,New Mexico,1022,35102205,2,0.917999982833862,0.758000016212463,,0.837999999523163,1
12/19/1995,1,Alabama,4125,01412505,6,1.11000001430511,1.15199995040894,,1.13100004196167,1
05/11/1999,1,Alabama,4126,01412605,5,1.05999994277954,0.945999979972839,,1.00300002098084,1
07/11/1994,40,Oklahoma,4165,40416505,1,1.92400002479553,2.14299988746643,,2.03299999237061,1
11/20/1991,35,New Mexico,1022,35102202,3,0.75900000333786,0.700999975204468,,0.730000019073486,1
01/10/1995,35,New Mexico,1112,35111206,5,0.773999989032745,0.977999985218048,,0.875999987125397,1
09/16/1993,40,Oklahoma,1017,40101703,5,1.65900003910065,1.45899999141693,,1.55999994277954,1
03/31/1995,40,Oklahoma,1015,40101504,4,1.32299995422363,1.5349999666214,,1.42900002002716,1
08/08/1996,28,Mississippi,1016,28101612,5,1.07099997997284,1.125,,1.09800004959106,1
04/20/1999,1,Alabama,4125,01412506,5,1.27699995040894,1.25300002098084,,1.26499998569489,1
05/26/1999,45,South Carolina,1024,45102408,3,1.37000000476837,1.38300001621246,,1.37699997425079,1
10/25/1994,48,Texas,1060,48106007,4,1.29799997806549,1.49800002574921,,1.39800000190735,1
05/28/1993,48,Texas,1049,48104904,2,1.11000001430511,1.47200000286102,,1.29100000858307,1
04/22/1994,48,Texas,1060,48106005,4,1.35699999332428,1.41199994087219,,1.38399994373322,1
04/20/1995,48,Texas,1060,48106009,5,1.34200000762939,1.54200005531311,,1.44200003147125,1
10/25/1994,48,Texas,1060,48106007,5,1.33299994468689,1.48500001430511,,1.40900003910065,1
04/23/1996,28,Mississippi,1016,28101610,2,1.0809999704361,1.16400003433228,,1.12199997901917,1
01/25/1994,28,Mississippi,3082,28308203,4,1.12100005149841,1.17799997329712,,1.14999997615814,1
01/28/1994,28,Mississippi,3083,28308303,5,1.5,1.30499994754791,,1.40199995040894,1
11/20/1991,35,New Mexico,1022,35102202,5,0.773000001907349,0.681999981403351,,0.727999985218048,1
05/11/1995,35,New Mexico,1022,35102204,1,0.776000022888184,0.773999989032745,,0.774999976158142,1
07/08/1994,35,New Mexico,1112,35111204,4,0.783999979496002,0.880999982357025,,0.833000004291534,1
06/20/1995,35,New Mexico,1112,35111208,5,0.735000014305115,0.86599999666214,,0.800000011920929,1
10/27/1995,28,Mississippi,1016,28101608,1,1.09599995613098,1.11099994182587,,1.10399997234344,1
05/21/1992,45,South Carolina,1008,45100802,2,1.52999997138977,1.73399996757507,,1.63199996948242,1
12/04/1990,28,Mississippi,3083,28308301,5,1.60000002384186,1.33800005912781,,1.46899998188019,1
05/24/1994,12,Florida,1060,12106003,1,0.58899998664856,0.648999989032745,,0.619000017642975,1
08/31/1994,12,Florida,3996,12399603,2,1.27699995040894,0.890999972820282,,1.08399999141693,1
05/22/1992,13,Georgia,4111,13411102,1,0.677999973297119,0.730000019073486,,0.703999996185303,1
06/12/1992,12,Florida,4097,12409702,1,0.689000010490418,0.748000025749207,,0.717999994754791,1
06/12/1990,12,Florida,4097,12409701,4,0.662999987602234,0.741999983787537,,0.702000021934509,1
06/12/1990,12,Florida,4097,12409701,5,0.652999997138977,0.749000012874603,,0.700999975204468,1
07/06/1990,12,Florida,1060,12106001,7,0.58899998664856,0.685000002384186,,0.637000024318695,1
06/19/1992,12,Florida,1060,12106002,4,0.65200001001358,0.703999996185303,,0.677999973297119,1
06/12/1992,12,Florida,4097,12409702,2,0.675000011920929,0.760999977588653,,0.717999994754791,1
06/15/1992,12,Florida,4108,12410802,3,0.669000029563904,0.804000020027161,,0.736000001430511,1
07/06/1990,12,Florida,4103,12410301,2,0.638999998569489,0.677999973297119,,0.658999979496002,1
06/20/1990,12,Florida,4105,12410501,3,0.640999972820282,0.97299998998642,,0.806999981403351,1
06/11/1990,12,Florida,4108,12410801,3,0.625,0.777999997138977,,0.702000021934509,1
01/10/1995,35,New Mexico,1112,35111206,2,0.78600001335144,0.925000011920929,,0.855000019073486,1
01/10/1995,35,New Mexico,1112,35111206,3,0.777999997138977,0.921000003814697,,0.848999977111816,1
05/21/1992,45,South Carolina,1008,45100802,3,1.55999994277954,1.70799994468689,,1.63399994373322,1
03/15/1990,48,Texas,3559,48355901,5,0.810999989509583,0.99099999666214,,0.901000022888184,1
11/04/1992,48,Texas,3559,48355903,4,0.779999971389771,0.91100001335144,,0.84500002861023,1
10/23/1990,48,Texas,3609,48360901,4,2.73200011253357,1.93599998950958,,2.33400011062622,1
04/18/1995,35,New Mexico,1112,35111207,1,0.740000009536743,0.892000019550324,,0.815999984741211,1
03/27/1991,48,Texas,3559,48355902,5,0.825999975204468,0.906000018119812,,0.86599999666214,1
01/19/1995,48,Texas,1060,48106008,4,1.32299995422363,1.51999998092651,,1.4210000038147,1
01/19/1995,48,Texas,1060,48106008,5,1.35000002384186,1.48300004005432,,1.41700005531311,1
03/15/1996,48,Texas,1049,48104906,2,1.74300003051758,3.45000004768372,,2.59599995613098,1
04/20/1990,48,Texas,1049,48104901,2,0.864000022411346,1.38399994373322,,1.12399995326996,1
07/23/1993,48,Texas,1060,48106003,3,1.30599999427795,1.35099995136261,,1.3289999961853,1
01/23/1992,48,Texas,1049,48104902,2,1.03799998760223,1.50399994850159,,1.27100002765656,1
06/27/1995,48,Texas,1060,48106010,5,1.30099999904633,1.56099998950958,,1.43099999427795,1
10/23/1990,48,Texas,3609,48360901,6,2.69600009918213,1.89600002765656,,2.2960000038147,1
10/23/1990,48,Texas,3609,48360901,2,2.73699998855591,1.94099998474121,,2.33899998664856,1
03/15/1990,48,Texas,3559,48355901,3,0.795000016689301,0.964999973773956,,0.879999995231628,1
10/23/1990,48,Texas,3609,48360901,5,2.71700000762939,1.92499995231628,,2.32100009918213,1
05/26/1999,45,South Carolina,1024,45102408,2,1.42599999904633,1.35500001907349,,1.39100003242493,1
05/28/1993,48,Texas,1049,48104903,5,1.23800003528595,1.7039999961853,,1.47099995613098,1
03/15/1996,48,Texas,1049,48104906,8,1.96599996089935,3.34100008010864,,2.65400004386902,1
07/14/1994,48,Texas,1060,48106006,1,1.30799996852875,1.40600001811981,,1.35699999332428,1
04/22/1994,48,Texas,1060,48106005,3,1.30099999904633,1.41199994087219,,1.35599994659424,1
04/03/1990,48,Texas,1060,48106001,6,1.22399997711182,1.25699996948242,,1.24000000953674,1
05/26/1999,45,South Carolina,1024,45102408,5,1.37300002574921,1.36500000953674,,1.36899995803833,1
04/22/1991,48,Texas,1060,48106002,5,1.27799999713898,1.26600003242493,,1.27199995517731,1
12/15/1993,48,Texas,1060,48106004,2,1.27900004386902,1.42299997806549,,1.35099995136261,1
11/08/1991,48,Texas,3609,48360902,5,2.70199990272522,2,,2.3510000705719,1
04/20/1995,48,Texas,1060,48106009,3,1.31599998474121,1.51499998569489,,1.41600000858307,1
11/02/1994,48,Texas,3559,48355904,2,0.782000005245209,1.38499999046326,,1.08299994468689,1
03/15/1990,48,Texas,3559,48355901,2,0.818000018596649,0.958000004291534,,0.888000011444092,1
08/18/2000,12,Florida,4097,12409704,5,0.727999985218048,0.824000000953674,,0.776000022888184,1
09/11/2000,12,Florida,1060,12106005,3,0.773000001907349,0.744000017642975,,0.758000016212463,1
11/04/1992,48,Texas,3559,48355903,3,0.779999971389771,0.910000026226044,,0.84500002861023,1
04/22/1994,48,Texas,1060,48106005,2,1.30299997329712,1.38900005817413,,1.34599995613098,1
04/03/1990,48,Texas,1060,48106001,9,1.21000003814697,1.29200005531311,,1.25100004673004,1
06/27/1995,48,Texas,1060,48106010,2,1.25800001621246,1.53400003910065,,1.39600002765656,1
01/23/1992,48,Texas,1049,48104902,5,1.03299999237061,1.4889999628067,,1.2610000371933,1
02/20/1995,48,Texas,1049,48104905,5,1.28299999237061,1.567999958992,,1.42599999904633,1
04/20/1990,48,Texas,1049,48104901,6,0.83899998664856,1.37600004673004,,1.10699999332428,1
07/14/1994,48,Texas,1060,48106006,3,1.317999958992,1.37699997425079,,1.34700000286102,1
06/27/1995,48,Texas,1060,48106010,3,1.29100000858307,1.6139999628067,,1.45299994945526,1
04/22/1994,48,Texas,1060,48106005,1,1.32799994945526,1.42599999904633,,1.37699997425079,1
02/09/1998,12,Florida,1060,12106004,1,0.728999972343445,0.702000021934509,,0.716000020503998,1
11/17/1992,35,New Mexico,1112,35111203,5,0.731000006198883,0.839999973773956,,0.785000026226044,1
04/18/1995,35,New Mexico,1112,35111207,4,0.749000012874603,0.925000011920929,,0.837000012397766,1
02/19/1991,35,New Mexico,1112,35111202,5,0.771000027656555,0.758000016212463,,0.764999985694885,1
01/10/1995,35,New Mexico,1112,35111206,1,0.805000007152557,0.908999979496002,,0.85699999332428,1
07/24/1992,45,South Carolina,1024,45102403,8,1.42400002479553,1.28600001335144,,1.35500001907349,1
11/15/1990,28,Mississippi,1016,28101601,9,1.10599994659424,1.01499998569489,,1.06099998950958,1
11/15/1990,28,Mississippi,1016,28101601,5,1.08299994468689,1.00999999046326,,1.0460000038147,1
01/08/1996,28,Mississippi,1016,28101609,3,1.08599996566772,1.13900005817413,,1.11300003528595,1
10/21/1992,28,Mississippi,1016,28101605,2,1.04700005054474,1.06099998950958,,1.05400002002716,1
11/15/1990,28,Mississippi,1016,28101601,8,1.13399994373322,1.03600001335144,,1.08500003814697,1
03/27/1992,28,Mississippi,1016,28101603,1,1.07799994945526,1.04799997806549,,1.06299996376038,1
03/23/1998,5,Arkansas,3048,05304805,1,2.04900002479553,2.20000004768372,,2.12400007247925,1
03/27/1991,48,Texas,3559,48355902,2,0.820999979972839,0.925999999046326,,0.873000025749207,1
03/23/1998,5,Arkansas,3048,05304805,6,1.87600004673004,1.88999998569489,,1.88300001621246,1
11/08/1991,48,Texas,3609,48360902,1,2.67000007629395,1.9539999961853,,2.31200003623962,1
11/04/1992,48,Texas,3559,48355903,2,0.787999987602234,0.919000029563904,,0.852999985218048,1
07/23/1993,48,Texas,1060,48106003,5,1.25899994373322,1.36199998855591,,1.31099998950958,1
05/26/1999,45,South Carolina,1024,45102408,1,1.41999995708466,1.3860000371933,,1.40299999713898,1
03/23/1998,5,Arkansas,3048,05304805,5,1.99500000476837,2.03999996185303,,2.01799988746643,1
03/15/1996,48,Texas,1049,48104906,5,1.83800005912781,3.48000001907349,,2.65899991989136,1
07/23/1993,48,Texas,1060,48106003,1,1.28799998760223,1.35899996757507,,1.32299995422363,1
07/23/1993,48,Texas,1060,48106003,2,1.24199998378754,1.3309999704361,,1.28699994087219,1
01/19/1995,48,Texas,1060,48106008,1,1.317999958992,1.54499995708466,,1.432000041008,1
12/15/1993,48,Texas,1060,48106004,3,1.34800004959106,1.37600004673004,,1.36099994182587,1
11/08/1991,48,Texas,3609,48360902,4,2.74799990653992,1.94099998474121,,2.34400010108948,1
07/14/1994,48,Texas,1060,48106006,5,1.31299996376038,1.41299998760223,,1.36300003528595,1
04/22/1991,48,Texas,1060,48106002,1,1.2849999666214,1.23199999332428,,1.25899994373322,1
04/20/1990,48,Texas,1049,48104901,3,0.84500002861023,1.29999995231628,,1.07299995422363,1
04/03/1990,48,Texas,1060,48106001,8,1.2389999628067,1.26499998569489,,1.25199997425079,1
01/23/1992,48,Texas,1049,48104902,3,1.06299996376038,1.46200001239777,,1.26300001144409,1
04/22/1991,48,Texas,1060,48106002,2,1.32700002193451,1.24000000953674,,1.28299999237061,1
05/28/1993,48,Texas,1049,48104904,3,1.14100003242493,1.51699995994568,,1.3289999961853,1
02/20/1995,48,Texas,1049,48104905,3,1.28900003433228,1.59800004959106,,1.44400000572205,1
07/23/1993,48,Texas,1060,48106003,4,1.31500005722046,1.37899994850159,,1.34700000286102,1
03/15/1996,48,Texas,1049,48104906,4,1.85399997234344,3.41899991035461,,2.63700008392334,1
11/04/1992,48,Texas,3559,48355903,1,0.788999974727631,0.879000008106232,,0.833999991416931,1
04/22/1991,48,Texas,1060,48106002,4,1.29999995231628,1.22399997711182,,1.26199996471405,1
05/28/1993,48,Texas,1049,48104903,4,1.15499997138977,1.48399996757507,,1.32000005245209,1
02/20/1995,48,Texas,1049,48104905,4,1.37699997425079,1.8309999704361,,1.60399997234344,1
10/23/1990,48,Texas,3609,48360901,3,2.73000001907349,1.90499997138977,,2.31800007820129,1
12/12/1990,29,Missouri,1005,29100502,7,0.864000022411346,0.741999983787537,,0.802999973297119,1
03/27/1991,48,Texas,3559,48355902,3,0.824000000953674,0.910000026226044,,0.866999983787537,1
11/18/2003,40,Oklahoma,4165,40416519,6,2.39000010490417,2.67899990081787,,2.53399991989136,1
07/14/1994,48,Texas,1060,48106006,2,1.31500005722046,1.36500000953674,,1.3400000333786,1
04/03/1990,48,Texas,1060,48106001,1,1.21300005912781,1.29200005531311,,1.25199997425079,1
10/25/1994,48,Texas,1060,48106007,3,1.33800005912781,1.48000001907349,,1.40900003910065,1
01/19/1995,48,Texas,1060,48106008,2,1.31900000572205,1.56200003623962,,1.44000005722046,1
